netset_ID,release_year,release_date,vessel,net_set,tagging_location,tide,beaufort_scale,water_temp_c,secchi_cm,salinity_ppt,conductivity_uScm,DO_percent,DO_mgl,net_length_fathoms,net_num_panels,number_rods,set_start_time,set_end_time,retrieve_start_time,retrieve_end_time,lat_set_start,lon_set_start,lat_set_end,lon_set_end,lat_ret_start,lon_ret_start,lat_ret_end,lon_ret_end,num_seal,num_sealion,seals_raiding,sealions_raiding,gear_type
2891,2009,2009-09-02,Striper II,1,Suisun Bay,Ebb,1,20,NA,NA,NA,NA,NA,100,NA,NA,08:29:00,08:33:00,09:06:00,09:23:00,38.111216666666664,-122.04638333333334,38.11193333333333,-122.04768333333334,38.11201666666667,-122.04733333333333,38.111533333333334,-122.04638333333334,0,0,No,No,trammel_net
2892,2009,2009-09-02,Striper II,2,Suisun Bay,Slack,1,20,NA,NA,NA,NA,NA,100,NA,NA,09:25:00,09:28:00,09:59:00,10:24:00,38.10973333333333,-122.04601666666667,38.110533333333336,-122.04783333333333,38.11326666666667,-122.04565,38.11483333333333,-122.04471666666667,0,0,No,No,trammel_net
2893,2009,2009-09-02,Striper II,3,Suisun Bay,Flood,1,21,NA,NA,NA,NA,NA,100,NA,NA,10:28:00,10:31:00,11:16:00,11:30:00,38.10653333333333,-122.04618333333333,38.10751666666667,-122.04825,38.10433333333334,-122.03716666666666,38.114066666666666,-122.04695,0,0,No,No,trammel_net
2894,2009,2009-09-03,Striper II,1,Suisun Bay,Ebb,2,20,NA,NA,NA,NA,NA,100,NA,NA,08:27:00,08:31:00,08:55:00,09:10:00,38.10361666666667,-122.05346666666667,38.10316666666667,-122.05271666666667,38.10188333333333,-122.05431666666667,38.1009,-122.05553333333333,0,0,No,No,trammel_net
2895,2009,2009-09-03,Striper II,2,Suisun Bay,Slack,3,21,NA,NA,NA,NA,NA,100,NA,NA,09:16:00,09:21:00,09:56:00,10:12:00,38.10498333333334,-122.0523,38.104216666666666,-122.05136666666667,38.104683333333334,-122.05125,38.10628333333333,-122.05078333333333,0,0,No,No,trammel_net
2896,2009,2009-09-03,Striper II,3,Suisun Bay,Flood,2,21,NA,NA,NA,NA,NA,100,NA,NA,10:20:00,10:24:00,10:51:00,11:00:00,38.105983333333334,-122.05055,38.105716666666666,-122.0427,38.10738333333333,-122.04261666666666,38.10843333333333,-122.04266666666666,0,1,No,No,trammel_net
2897,2009,2009-09-03,Striper II,4,Suisun Bay,Flood,2,21,NA,NA,NA,NA,NA,100,NA,NA,11:10:00,11:13:00,11:39:00,11:56:00,38.106116666666665,-122.0543,38.106183333333334,-122.05313333333334,38.11666666666667,-122.05335,38.11976666666666,-122.05385,0,0,No,No,trammel_net
2898,2009,2009-09-03,Striper II,5,Suisun Bay,Flood,2,22,NA,NA,NA,NA,NA,100,NA,NA,12:09:00,12:11:00,12:32:00,12:43:00,38.103,-122.05688333333333,38.103316666666665,-122.05666666666667,38.106,-122.05423333333333,38.106833333333334,-122.05416666666666,0,0,No,No,trammel_net
2899,2009,2009-09-03,Striper II,6,Suisun Bay,Flood,2,22,NA,NA,NA,NA,NA,100,NA,NA,12:55:00,12:58:00,13:22:00,13:30:00,38.107533333333336,-122.05235,38.10393333333333,-122.03561666666667,38.10435,-122.02658333333333,38.103883333333336,-122.0258,0,0,No,No,trammel_net
2900,2009,2009-09-03,Striper II,7,Suisun Bay,Flood,2,22,NA,NA,NA,NA,NA,100,NA,NA,13:46:00,13:50:00,14:13:00,14:24:00,38.10385,-122.05283333333334,38.10328333333333,-122.05171666666666,38.104683333333334,-122.05983333333333,38.1057,-122.04275,0,1,No,Yes,trammel_net
2901,2009,2009-09-03,Striper II,8,Suisun Bay,Flood,2,22,NA,NA,NA,NA,NA,100,NA,NA,14:33:00,14:35:00,15:03:00,15:12:00,38.104816666666665,-122.0502,38.1046,-122.04238333333333,38.10531666666667,-122.04076666666667,38.1061,-122.04088333333333,1,0,No,No,trammel_net
2902,2009,2009-09-08,Striper II,1,Suisun Bay,Ebb,1,20,NA,NA,NA,NA,NA,100,NA,NA,09:56:00,10:01:00,10:35:00,10:47:00,38.1084,-122.04616666666666,38.10908333333333,-122.0481,38.108866666666664,-122.04811666666667,38.10783333333333,-122.04903333333333,0,0,No,No,trammel_net
2903,2009,2009-09-08,Striper II,2,Suisun Bay,Ebb,1,20,NA,NA,NA,NA,NA,100,NA,NA,10:50:00,10:53:00,11:33:00,11:52:00,38.11145,-122.04656666666666,38.11225,-122.04828333333333,38.11286666666667,-122.04751666666667,38.11338333333333,-122.04673333333334,1,0,No,No,trammel_net
2904,2009,2009-09-08,Striper II,3,Suisun Bay,Slack,1,21,NA,NA,NA,NA,NA,100,NA,NA,11:52:00,11:56:00,12:40:00,12:50:00,38.11338333333333,-122.04673333333334,38.11451666666667,-122.0483,38.1184,-122.04688333333333,38.118183333333334,-122.04633333333334,0,0,No,No,trammel_net
2905,2009,2009-09-08,Striper II,4,Suisun Bay,Flood,1,21,NA,NA,NA,NA,NA,100,NA,NA,13:00:00,13:05:00,13:27:00,13:41:00,38.108333333333334,-122.06533333333333,38.10883333333334,-122.05,38.12818333333333,-122.0491,38.128483333333335,-122.04868333333333,1,0,No,No,trammel_net
2911,2009,2009-09-08,New Alosa,1,San Pablo Bay,Ebb,2,19,NA,NA,NA,NA,NA,100,NA,NA,07:48:00,07:52:00,08:24:00,08:41:00,38.087516666666666,-122.34311666666666,38.08906666666667,-122.34221666666667,38.08976666666667,-122.34285,38.090316666666666,-122.34341666666667,1,0,No,No,trammel_net
2912,2009,2009-09-08,New Alosa,2,San Pablo Bay,Ebb,2,19.5,NA,NA,NA,NA,NA,100,NA,NA,08:46:00,08:49:00,09:19:00,09:33:00,38.08878333333333,-122.34988333333334,38.09015,-122.34853333333334,38.09166666666667,-122.34878333333333,38.092016666666666,-122.34905,1,0,No,No,trammel_net
2913,2009,2009-09-08,New Alosa,3,San Pablo Bay,Ebb,2,20,NA,NA,NA,NA,NA,100,NA,NA,09:35:00,09:39:00,10:08:00,10:34:00,38.092533333333336,-122.34926666666667,38.094166666666666,-122.34781666666666,38.09676666666667,-122.34726666666667,38.09981666666667,-122.34611666666666,0,0,No,No,trammel_net
2914,2009,2009-09-08,New Alosa,4,San Pablo Bay,Flood,2,20,NA,NA,NA,NA,NA,100,NA,NA,10:41:00,10:44:00,11:14:00,11:28:00,38.09421666666667,-122.34403333333333,38.09551666666667,-122.34201666666667,38.0993,-122.33983333333333,38.08383333333333,-122.33926666666666,0,0,No,No,trammel_net
2915,2009,2009-09-08,New Alosa,5,San Pablo Bay,Flood,2,20,NA,NA,NA,NA,NA,100,NA,NA,11:37:00,11:40:00,12:08:00,12:27:00,38.09025,-122.34643333333334,38.09158333333333,-122.34405,38.096016666666664,-122.34125,38.09858333333333,-122.33965,0,0,No,No,trammel_net
2916,2009,2009-09-08,New Alosa,6,San Pablo Bay,Flood,2,20,NA,NA,NA,NA,NA,100,NA,NA,12:32:00,12:35:00,13:03:00,13:19:00,38.09415,-122.34288333333333,38.09611666666667,-122.34168333333334,38.1001,-122.33848333333333,38.10143333333333,-122.33675,0,0,No,No,trammel_net
2917,2009,2009-09-08,New Alosa,7,San Pablo Bay,Flood,2,20,NA,NA,NA,NA,NA,100,NA,NA,13:28:00,13:31:00,14:06:00,14:20:00,38.079483333333336,-122.33315,38.081383333333335,-122.33188333333334,38.08441666666667,-122.32626666666667,38.083783333333336,-122.32568333333333,0,0,No,No,trammel_net
2918,2009,2009-09-09,New Alosa,1,San Pablo Bay,Ebb,2,19,NA,NA,NA,NA,NA,100,NA,NA,07:39:00,07:42:00,08:29:00,08:52:00,38.09011666666667,-122.33688333333333,38.09086666666666,-122.33516666666667,38.089866666666666,-122.33475,38.08965,-122.33606666666667,2,0,Yes,No,trammel_net
2919,2009,2009-09-09,New Alosa,2,San Pablo Bay,Ebb,2,19,NA,NA,NA,NA,NA,100,NA,NA,08:58:00,09:01:00,09:44:00,10:08:00,38.0934,-122.34166666666667,38.09386666666666,-122.33975,38.0935,-122.33951666666667,38.0936,-122.33595,1,0,No,No,trammel_net
2920,2009,2009-09-09,New Alosa,3,San Pablo Bay,Ebb,2,19.5,NA,NA,NA,NA,NA,100,NA,NA,10:17:00,10:23:00,10:43:00,11:12:00,38.08291666666667,-122.35246666666667,38.08345,-122.35036666666667,38.08355,-122.35036666666667,38.084383333333335,-122.35011666666666,1,0,No,No,trammel_net
2921,2009,2009-09-09,New Alosa,4,San Pablo Bay,Flood,2,19.5,NA,NA,NA,NA,NA,100,NA,NA,11:18:00,11:21:00,11:49:00,12:26:00,38.08578333333333,-122.36295,38.08551666666666,-122.36068333333333,38.087716666666665,-122.35948333333333,38.091166666666666,-122.35773333333333,0,0,No,No,trammel_net
2922,2009,2009-09-09,New Alosa,5,San Pablo Bay,Flood,2,20,NA,NA,NA,NA,NA,100,NA,NA,12:31:00,12:35:00,13:08:00,13:34:00,38.09681666666667,-122.36348333333333,38.09708333333333,-122.36075,38.10085,-122.35981666666666,38.10413333333333,-122.35848333333334,0,0,No,No,trammel_net
2923,2009,2009-09-09,New Alosa,6,San Pablo Bay,Flood,3,20,NA,NA,NA,NA,NA,100,NA,NA,13:44:00,13:48:00,14:18:00,14:33:00,38.09218333333333,-122.34528333333333,38.09368333333333,-122.34325,38.09748333333334,-122.3397,38.098283333333335,-122.33875,0,1,No,No,trammel_net
2906,2009,2009-09-09,Striper II,1,Suisun Bay,Ebb,3,20,NA,NA,NA,NA,NA,100,NA,NA,08:20:00,08:25:00,08:57:00,09:11:00,38.10225,-122.06086666666667,38.1104,-122.04595,38.109633333333335,-122.04348333333333,38.10893333333333,-122.04336666666667,0,0,No,No,trammel_net
2907,2009,2009-09-09,Striper II,2,Suisun Bay,Ebb,3,19,NA,NA,NA,NA,NA,100,NA,NA,09:14:00,09:18:00,09:52:00,10:04:00,38.10865,-122.04496666666667,38.10945,-122.0468,38.10901666666667,-122.04511666666667,38.108266666666665,-122.04543333333334,0,0,No,No,trammel_net
2908,2009,2009-09-09,Striper II,3,Suisun Bay,Ebb,3,19,NA,NA,NA,NA,NA,100,NA,NA,10:07:00,10:11:00,10:43:00,10:53:00,38.10995,-122.04708333333333,38.110483333333335,-122.04883333333333,38.11058333333333,-122.04733333333333,38.10985,-122.04753333333333,0,0,No,No,trammel_net
2909,2009,2009-09-09,Striper II,4,Suisun Bay,Ebb,2,19,NA,NA,NA,NA,NA,100,NA,NA,11:06:00,11:10:00,11:45:00,12:06:00,38.11136666666667,-122.04703333333333,38.11525,-122.04883333333333,38.11606666666667,-122.04715,38.11606666666667,-122.04713333333333,0,0,No,No,trammel_net
2910,2009,2009-09-09,Striper II,5,Suisun Bay,Slack,2,19,NA,NA,NA,NA,NA,100,NA,NA,12:27:00,12:32:00,12:53:00,13:04:00,38.107683333333334,-122.04445,38.10843333333333,-122.04596666666667,38.1108,-122.04348333333333,38.11141666666666,-122.04335,0,0,No,No,trammel_net
2924,2009,2009-09-14,New Alosa,1,San Pablo Bay,Flood,2,18,NA,NA,NA,NA,NA,100,NA,NA,07:56:00,07:59:00,08:34:00,09:19:00,38.087783333333334,-122.3387,38.08708333333333,-122.3369,38.08861666666667,-122.33478333333333,38.09011666666667,-122.3291,1,0,No,No,trammel_net
2925,2009,2009-09-14,New Alosa,2,San Pablo Bay,Flood,2,18,NA,NA,NA,NA,NA,100,NA,NA,09:28:00,09:31:00,10:03:00,10:22:00,38.09635,-122.3469,38.09551666666667,-122.345,38.09668333333333,-122.34075,38.09673333333333,-122.33975,0,0,No,No,trammel_net
2926,2009,2009-09-14,New Alosa,3,San Pablo Bay,Slack,1,19,NA,NA,NA,NA,NA,100,NA,NA,10:29:00,10:32:00,11:03:00,11:20:00,38.092533333333336,-122.35553333333333,38.09218333333333,-122.35316666666667,38.092733333333335,-122.3519,38.0928,-122.3513,0,0,No,No,trammel_net
2927,2009,2009-09-14,New Alosa,4,San Pablo Bay,Ebb,2,19,NA,NA,NA,NA,NA,100,NA,NA,11:28:00,11:31:00,12:05:00,12:16:00,38.10418333333333,-122.34348333333334,38.10398333333333,-122.34125,38.10488333333333,-122.33943333333333,38.1043,-122.33973333333333,0,0,No,No,trammel_net
2928,2009,2009-09-14,New Alosa,5,San Pablo Bay,Ebb,2,20,NA,NA,NA,NA,NA,100,NA,NA,12:27:00,12:30:00,13:07:00,13:25:00,38.08605,-122.35316666666667,38.08711666666667,-122.35156666666667,38.08838333333333,-122.34963333333333,38.088033333333335,-122.3494,0,0,No,No,trammel_net
2929,2009,2009-09-14,New Alosa,6,San Pablo Bay,Ebb,3,20,NA,NA,NA,NA,NA,100,NA,NA,13:34:00,13:37:00,14:09:00,14:32:00,38.075383333333335,-122.36186666666667,38.07645,-122.36085,38.076683333333335,-122.36143333333334,38.07588333333333,-122.3624,0,0,No,No,trammel_net
2930,2009,2009-09-14,Striper II,1,Suisun Bay,Flood,1,20,NA,NA,NA,NA,NA,100,NA,NA,07:52:00,07:55:00,08:37:00,08:53:00,38.11175,-122.04305,38.107366666666664,-122.0486,38.11268333333334,-122.04715,38.1146,-122.04716666666667,0,0,No,No,trammel_net
2931,2009,2009-09-14,Striper II,2,Suisun Bay,Flood,1,20,NA,NA,NA,NA,NA,100,NA,NA,08:59:00,09:03:00,09:32:00,09:45:00,38.112183333333334,-122.04858333333334,38.10815,-122.04835,38.109516666666664,-122.04865,38.11375,-122.04311666666666,0,0,No,No,trammel_net
2932,2009,2009-09-14,Striper II,3,Suisun Bay,Flood,2,20,NA,NA,NA,NA,NA,100,NA,NA,09:50:00,09:54:00,10:25:00,10:36:00,38.10763333333333,-122.0467,38.10883333333334,-122.04755,38.11143333333333,-122.04096666666666,38.111716666666666,-122.04073333333334,0,0,No,No,trammel_net
2933,2009,2009-09-14,Striper II,4,Suisun Bay,Flood,2,20.6,NA,NA,NA,NA,NA,100,NA,NA,10:43:00,10:47:00,11:20:00,11:35:00,38.10491666666667,-122.0475,38.10633333333333,-122.04805,38.10825,-122.04105,38.1087,-122.03873333333334,0,0,No,No,trammel_net
2934,2009,2009-09-14,Striper II,5,Suisun Bay,Flood,2,21.1,NA,NA,NA,NA,NA,100,NA,NA,11:40:00,11:43:00,12:22:00,12:47:00,38.1065,-122.0468,38.10766666666667,-122.04795,38.1086,-122.04161666666667,38.10865,-122.0412,0,0,No,No,trammel_net
2935,2009,2009-09-15,New Alosa,1,San Pablo Bay,Flood,1,19,NA,NA,NA,NA,NA,100,NA,NA,07:45:00,07:48:00,08:29:00,09:25:00,38.0864,-122.35045,38.086133333333336,-122.3485,38.0906,-122.34776666666667,38.09335,-122.34736666666667,1,0,No,No,trammel_net
2936,2009,2009-09-15,New Alosa,2,San Pablo Bay,Flood,1,19,NA,NA,NA,NA,NA,100,NA,NA,09:30:00,09:35:00,09:58:00,10:17:00,38.09356666666667,-122.34656666666666,38.09305,-122.34481666666667,38.09361666666667,-122.34473333333334,38.09395,-122.3447,0,0,No,No,trammel_net
2937,2009,2009-09-15,New Alosa,3,San Pablo Bay,Slack,1,20.5,NA,NA,NA,NA,NA,100,NA,NA,10:29:00,10:32:00,11:10:00,11:51:00,38.10516666666667,-122.34638333333334,38.1041,-122.34453333333333,38.10438333333333,-122.34436666666667,38.10463333333333,-122.3443,0,0,No,No,trammel_net
2938,2009,2009-09-15,New Alosa,4,San Pablo Bay,Ebb,1,23,NA,NA,NA,NA,NA,100,NA,NA,11:59:00,12:03:00,12:36:00,13:00:00,38.09316666666667,-122.34161666666667,38.0929,-122.33893333333333,38.09278333333334,-122.33883333333333,38.0925,-122.33776666666667,0,0,No,No,trammel_net
2939,2009,2009-09-15,New Alosa,5,San Pablo Bay,Ebb,1,21,NA,NA,NA,NA,NA,100,NA,NA,13:10:00,13:12:00,13:42:00,14:02:00,38.081133333333334,-122.33395,38.08035,-122.3317,38.0802,-122.33156666666666,38.079633333333334,-122.33341666666666,0,0,No,No,trammel_net
2940,2009,2009-09-15,New Alosa,6,San Pablo Bay,Ebb,3,21,NA,NA,NA,NA,NA,100,NA,NA,14:11:00,14:15:00,14:40:00,14:55:00,38.08515,-122.3564,38.08448333333333,-122.35478333333333,38.08495,-122.35543333333334,38.08425,-122.35655,0,0,No,No,trammel_net
2945,2009,2009-09-15,Striper II,1,Suisun Bay,Flood,1,20.6,NA,NA,NA,NA,NA,100,NA,NA,09:05:00,09:07:00,09:39:00,09:56:00,38.105266666666665,-122.04961666666667,38.106316666666665,-122.05025,38.1115,-122.04835,38.1136,-122.0476,1,0,No,No,trammel_net
2946,2009,2009-09-15,Striper II,2,Suisun Bay,Flood,1,21.1,NA,NA,NA,NA,NA,100,NA,NA,10:02:00,10:06:00,10:32:00,10:47:00,38.10573333333333,-122.04923333333333,38.10726666666667,-122.05008333333333,38.1109,-122.04505,38.1115,-122.04373333333334,1,0,No,No,trammel_net
2947,2009,2009-09-15,Striper II,3,Suisun Bay,Flood,1,21.1,NA,NA,NA,NA,NA,100,NA,NA,10:51:00,10:55:00,11:26:00,11:35:00,38.1075,-122.04688333333333,38.10823333333333,-122.04836666666667,38.11141666666666,-122.04338333333334,38.11098333333333,-122.04243333333334,0,0,No,No,trammel_net
2948,2009,2009-09-15,Striper II,4,Suisun Bay,Flood,1,21.7,NA,NA,NA,NA,NA,100,NA,NA,11:51:00,11:55:00,12:25:00,12:37:00,38.0899,-122.05468333333333,38.09096666666667,-122.05598333333333,38.09035,-122.05343333333333,38.090783333333334,-122.05428333333333,0,0,No,No,trammel_net
2949,2009,2009-09-15,Striper II,5,Suisun Bay,Flood,1,21.7,NA,NA,NA,NA,NA,100,NA,NA,12:44:00,12:48:00,13:16:00,13:39:00,38.101866666666666,-122.0499,38.103366666666666,-122.05035,38.1043,-122.04435,38.1,-122.03333333333333,0,0,No,No,trammel_net
2950,2009,2009-09-15,Striper II,6,Suisun Bay,Slack,1,21.7,NA,NA,NA,NA,NA,100,NA,NA,13:42:00,13:46:00,14:16:00,14:27:00,38.10176666666667,-122.04751666666667,38.102716666666666,-122.04868333333333,38.102716666666666,-122.04605,38.08495,-122.0425,0,0,No,No,trammel_net
2951,2009,2009-09-16,New Alosa,1,San Pablo Bay,Flood,3,19,NA,NA,NA,NA,NA,100,NA,NA,07:52:00,07:55:00,08:40:00,09:25:00,38.06238333333334,-122.32175,38.08111666666667,-122.35266666666666,38.087666666666664,-122.35093333333333,38.09595,-122.34923333333333,0,0,No,No,trammel_net
2952,2009,2009-09-16,New Alosa,2,San Pablo Bay,Flood,3,19,NA,NA,NA,NA,NA,100,NA,NA,09:30:00,09:33:00,10:15:00,10:27:00,38.08965,-122.345,38.08923333333333,-122.34316666666666,38.0943,-122.34025,38.09526666666667,-122.3391,2,0,Yes,No,trammel_net
2953,2009,2009-09-16,New Alosa,3,San Pablo Bay,Flood,3,19,NA,NA,NA,NA,NA,100,NA,NA,10:34:00,10:38:00,11:09:00,11:23:00,38.10335,-122.34686666666667,38.10426666666667,-122.34836666666666,38.10665,-122.34488333333333,38.0739,-122.34363333333333,0,0,No,No,trammel_net
2954,2009,2009-09-16,New Alosa,4,San Pablo Bay,Flood,3,18,NA,NA,NA,NA,NA,100,NA,NA,11:35:00,11:39:00,12:12:00,12:29:00,38.0848,-122.34811666666667,38.08595,-122.346,38.0887,-122.34178333333334,38.09011666666667,-122.34426666666667,1,0,Yes,No,trammel_net
2955,2009,2009-09-16,New Alosa,5,San Pablo Bay,Slack,3,19,NA,NA,NA,NA,NA,100,NA,NA,12:37:00,12:43:00,13:27:00,13:43:00,38.0803,-122.35501666666667,38.08173333333333,-122.35358333333333,38.082566666666665,-122.34973333333333,38.08266666666667,-122.3496,0,0,No,No,trammel_net
2941,2009,2009-09-16,Striper II,1,Suisun Bay,Flood,2,20,NA,NA,NA,NA,NA,100,NA,NA,08:29:00,08:34:00,09:09:00,09:24:00,38.11033333333334,-122.04723333333334,38.1122,-122.04666666666667,38.115833333333335,-122.0426,38.11805,-122.04056666666666,0,1,No,No,trammel_net
2942,2009,2009-09-16,Striper II,2,Suisun Bay,Flood,2,20.6,NA,NA,NA,NA,NA,100,NA,NA,09:35:00,09:40:00,10:21:00,10:41:00,38.103433333333335,-122.04861666666666,38.1052,-122.05005,38.112516666666664,-122.04593333333334,38.1157,-122.04475,0,0,No,No,trammel_net
2943,2009,2009-09-16,Striper II,3,Suisun Bay,Flood,2,21.1,NA,NA,NA,NA,NA,100,NA,NA,10:51:00,10:55:00,11:24:00,11:38:00,38.10373333333333,-122.05011666666667,38.10528333333333,-122.0505,38.10998333333333,-122.04181666666666,38.1113,-122.03956666666667,0,0,No,No,trammel_net
2944,2009,2009-09-16,Striper II,4,Suisun Bay,Flood,1,21.1,NA,NA,NA,NA,NA,100,NA,NA,11:43:00,11:47:00,12:24:00,12:44:00,38.103883333333336,-122.04513333333334,38.104733333333336,-122.0459,38.10851666666667,-122.0339,38.10831666666667,-122.03251666666667,0,0,No,No,trammel_net
2956,2009,2009-09-17,Striper II,1,Suisun Bay,Ebb,1,20,NA,NA,NA,NA,NA,100,NA,NA,08:19:00,08:22:00,08:42:00,08:59:00,38.10261666666667,-122.05125,38.10195,-122.05061666666667,38.101333333333336,-122.05483333333333,38.10061666666667,-122.05773333333333,0,0,No,No,trammel_net
2957,2009,2009-09-17,Striper II,2,Suisun Bay,Ebb,1,20,NA,NA,NA,NA,NA,100,NA,NA,09:05:00,09:11:00,09:39:00,09:48:00,38.10111666666667,-122.05835,38.102583333333335,-122.05886666666666,38.103833333333334,-122.05856666666666,38.10373333333333,-122.05913333333334,0,0,No,No,trammel_net
2958,2009,2009-09-17,Striper II,3,Suisun Bay,Flood,1,20,NA,NA,NA,NA,NA,100,NA,NA,09:59:00,10:03:00,10:41:00,10:57:00,38.1078,-122.04498333333333,38.109883333333336,-122.0454,38.11431666666667,-122.04446666666666,38.115,-122.04446666666666,0,0,No,No,trammel_net
2959,2009,2009-09-17,Striper II,4,Suisun Bay,Flood,1,21,NA,NA,NA,NA,NA,100,NA,NA,11:11:00,11:14:00,11:48:00,12:00:00,38.09491666666667,-122.04528333333333,38.096583333333335,-122.04431666666666,38.09916666666667,-122.03573333333334,38.09891666666667,-122.03315,1,0,No,No,trammel_net
2960,2009,2009-09-17,Striper II,5,Suisun Bay,Flood,1,22,NA,NA,NA,NA,NA,100,NA,NA,12:07:00,12:10:00,12:40:00,12:58:00,38.10471666666667,-122.04511666666667,38.105666666666664,-122.04576666666667,38.10785,-122.03868333333334,38.10743333333333,-122.03513333333333,0,0,No,No,trammel_net
2961,2009,2009-09-17,Striper II,6,Suisun Bay,Flood,1,22,NA,NA,NA,NA,NA,100,NA,NA,13:12:00,13:15:00,13:32:00,13:41:00,38.08906666666667,-122.05276666666667,38.089533333333335,-122.05388333333333,38.089816666666664,-122.05185,38.089416666666665,-122.05096666666667,0,0,No,No,trammel_net
2962,2009,2009-09-21,Striper II,1,Suisun Bay,Ebb,2,20,NA,NA,NA,NA,NA,100,NA,NA,08:37:00,08:40:00,09:19:00,09:28:00,38.083333333333336,-122.05,38.11123333333333,-122.04821666666666,38.1091,-122.0488,38.1077,-122.04998333333333,0,0,No,No,trammel_net
2963,2009,2009-09-21,Striper II,2,Suisun Bay,Ebb,1,20,NA,NA,NA,NA,NA,100,NA,NA,09:31:00,09:35:00,10:11:00,10:21:00,38.105583333333335,-122.06468333333333,38.105716666666666,-122.0506,38.10458333333333,-122.05318333333334,38.103183333333334,-122.05446666666667,0,0,No,No,trammel_net
2964,2009,2009-09-21,Striper II,3,Suisun Bay,Ebb,1,22,NA,NA,NA,NA,NA,100,NA,NA,10:29:00,10:32:00,11:16:00,11:37:00,38.113366666666664,-122.0461,38.114066666666666,-122.04811666666667,38.11521666666667,-122.04705,38.113933333333335,-122.0462,0,0,No,No,trammel_net
2965,2009,2009-09-21,Striper II,4,Suisun Bay,Slack,1,22,NA,NA,NA,NA,NA,100,NA,NA,11:38:00,11:42:00,12:11:00,12:20:00,38.113933333333335,-122.0462,38.11443333333333,-122.0481,38.1255,-122.0462,38.11816666666667,-122.04556666666667,0,0,No,No,trammel_net
2966,2009,2009-09-22,Striper II,1,Suisun Bay,Ebb,1,20,NA,NA,NA,NA,NA,100,NA,NA,08:04:00,08:08:00,08:46:00,08:56:00,38.11305,-122.045,38.11301666666667,-122.04718333333334,38.11301666666667,-122.04718333333334,38.10958333333333,-122.0478,0,0,No,No,trammel_net
2967,2009,2009-09-22,Striper II,2,Suisun Bay,Ebb,1,21,NA,NA,NA,NA,NA,100,NA,NA,08:59:00,09:03:00,09:52:00,10:05:00,38.10523333333333,-122.04695,38.10531666666667,-122.04925,38.10531666666667,-122.04926666666667,38.09988333333333,-122.05721666666666,0,0,No,No,trammel_net
2968,2009,2009-09-22,Striper II,3,Suisun Bay,Ebb,1,22,NA,NA,NA,NA,NA,100,NA,NA,10:15:00,10:19:00,10:56:00,11:08:00,38.110683333333334,-122.04358333333333,38.1108,-122.04573333333333,38.11105,-122.04608333333333,38.1105,-122.04546666666667,0,0,No,No,trammel_net
2969,2009,2009-09-22,Striper II,4,Suisun Bay,Ebb,1,22,NA,NA,NA,NA,NA,100,NA,NA,11:13:00,11:16:00,11:55:00,12:09:00,38.11736666666667,-122.04445,38.1176,-122.04655,38.11853333333333,-122.0459,NA,NA,0,0,No,No,trammel_net
2970,2009,2009-09-22,Striper II,5,Suisun Bay,Slack,1,22,NA,NA,NA,NA,NA,100,NA,NA,12:12:00,12:15:00,12:42:00,12:54:00,38.115966666666665,-122.04306666666666,38.11651666666667,-122.04506666666667,38.1185,-122.04385,38.118766666666666,-122.0426,0,0,No,No,trammel_net
2971,2009,2009-09-23,Striper II,1,Suisun Bay,Slack,1,20,NA,NA,NA,NA,NA,100,NA,NA,08:00:00,08:03:00,08:48:00,09:02:00,38.11675,-122.04333333333334,38.11715,-122.04515,38.11468333333333,-122.04621666666667,38.11385,-122.04553333333334,0,0,No,No,trammel_net
2972,2009,2009-09-23,Striper II,2,Suisun Bay,Ebb,1,20,NA,NA,NA,NA,NA,100,NA,NA,09:07:00,09:11:00,09:43:00,09:55:00,38.11051666666667,-122.04401666666666,38.11045,-122.04613333333333,38.10921666666667,-122.04561666666666,38.108,-122.04621666666667,0,0,No,No,trammel_net
2973,2009,2009-09-23,Striper II,3,Suisun Bay,Ebb,3,20,NA,NA,NA,NA,NA,100,NA,NA,10:00:00,10:04:00,10:42:00,11:04:00,38.10948333333333,-122.04496666666667,38.10966666666667,-122.0471,38.1087,-122.04671666666667,38.1077,-122.04766666666667,0,0,No,No,trammel_net
2974,2009,2009-09-23,Striper II,4,Suisun Bay,Ebb,2,20,NA,NA,NA,NA,NA,100,NA,NA,11:14:00,11:18:00,11:35:00,11:43:00,38.10855,-122.04728333333334,38.109316666666665,-122.04905,38.10926666666667,-122.04883333333333,38.108466666666665,-122.04816666666666,0,0,No,No,trammel_net
2975,2009,2009-09-24,Striper II,1,Suisun Bay,Flood,3,20,NA,NA,NA,NA,NA,100,NA,NA,07:48:00,07:51:00,08:22:00,08:35:00,38.109116666666665,-122.05106666666667,38.10848333333333,-122.04865,38.110683333333334,-122.0432,38.11063333333333,-122.042,0,0,No,No,trammel_net
2976,2009,2009-09-24,Striper II,2,Suisun Bay,Flood,2,20,NA,NA,NA,NA,NA,100,NA,NA,08:41:00,08:45:00,09:17:00,09:29:00,38.113483333333335,-122.03561666666667,38.114916666666666,-122.03651666666667,38.11445,-122.03336666666667,38.113616666666665,-122.03375,0,0,No,No,trammel_net
2977,2009,2009-09-24,Striper II,3,Suisun Bay,Slack,2,20,NA,NA,NA,NA,NA,100,NA,NA,09:34:00,09:38:00,10:09:00,10:23:00,38.117133333333335,-122.0415,38.11771666666667,-122.04326666666667,38.11666666666667,-122.03333333333333,38.11775,-122.04321666666667,0,0,No,No,trammel_net
