SampleID,Taxa,Length,Count,Notes_catch,Source,Station,Date,Datetime,Survey,Depth,Method,Tide,Sal_surf,Temp_surf,TurbidityNTU,TurbidityFNU,Secchi,Tow_duration,Tow_area,Tow_volume,geometry,Stratum,Date_parsed,Year,Month_num,Month_label,WY,WY_adj,Length_int,Lifestage
20mm 5103,Spirinchus thaleichthys,29,6.72,NA,20mm,323,2000-05-04,2000-05-04 14:29:00,4,3.9624,20mm net,Flood,13.22176295890565,17.200000762939453,NA,NA,17,NA,NA,815.006266896,"c(562624.348062392, 4210814.01480122)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,29,Juvenile
20mm 5103,Spirinchus thaleichthys,30,8.96,NA,20mm,323,2000-05-04,2000-05-04 14:29:00,4,3.9624,20mm net,Flood,13.22176295890565,17.200000762939453,NA,NA,17,NA,NA,815.006266896,"c(562624.348062392, 4210814.01480122)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,30,Juvenile
20mm 5103,Spirinchus thaleichthys,31,13.44,NA,20mm,323,2000-05-04,2000-05-04 14:29:00,4,3.9624,20mm net,Flood,13.22176295890565,17.200000762939453,NA,NA,17,NA,NA,815.006266896,"c(562624.348062392, 4210814.01480122)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,31,Juvenile
20mm 5103,Spirinchus thaleichthys,32,4.48,NA,20mm,323,2000-05-04,2000-05-04 14:29:00,4,3.9624,20mm net,Flood,13.22176295890565,17.200000762939453,NA,NA,17,NA,NA,815.006266896,"c(562624.348062392, 4210814.01480122)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,32,Juvenile
20mm 5103,Spirinchus thaleichthys,33,11.200000000000001,NA,20mm,323,2000-05-04,2000-05-04 14:29:00,4,3.9624,20mm net,Flood,13.22176295890565,17.200000762939453,NA,NA,17,NA,NA,815.006266896,"c(562624.348062392, 4210814.01480122)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,33,Juvenile
20mm 5103,Spirinchus thaleichthys,34,4.48,NA,20mm,323,2000-05-04,2000-05-04 14:29:00,4,3.9624,20mm net,Flood,13.22176295890565,17.200000762939453,NA,NA,17,NA,NA,815.006266896,"c(562624.348062392, 4210814.01480122)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,34,Juvenile
20mm 5103,Spirinchus thaleichthys,35,13.44,NA,20mm,323,2000-05-04,2000-05-04 14:29:00,4,3.9624,20mm net,Flood,13.22176295890565,17.200000762939453,NA,NA,17,NA,NA,815.006266896,"c(562624.348062392, 4210814.01480122)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,35,Juvenile
20mm 5103,Spirinchus thaleichthys,40,2.24,NA,20mm,323,2000-05-04,2000-05-04 14:29:00,4,3.9624,20mm net,Flood,13.22176295890565,17.200000762939453,NA,NA,17,NA,NA,815.006266896,"c(562624.348062392, 4210814.01480122)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,40,Juvenile
20mm 5104,Spirinchus thaleichthys,16,1,NA,20mm,405,2000-05-04,2000-05-04 15:41:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,865.015139986,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,16,Juvenile
20mm 5104,Spirinchus thaleichthys,18,1,NA,20mm,405,2000-05-04,2000-05-04 15:41:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,865.015139986,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,18,Juvenile
20mm 5104,Spirinchus thaleichthys,19,1,NA,20mm,405,2000-05-04,2000-05-04 15:41:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,865.015139986,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,19,Juvenile
20mm 5104,Spirinchus thaleichthys,24,1,NA,20mm,405,2000-05-04,2000-05-04 15:41:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,865.015139986,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,24,Juvenile
20mm 5104,Spirinchus thaleichthys,25,1,NA,20mm,405,2000-05-04,2000-05-04 15:41:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,865.015139986,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,25,Juvenile
20mm 5104,Spirinchus thaleichthys,28,2,NA,20mm,405,2000-05-04,2000-05-04 15:41:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,865.015139986,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,28,Juvenile
20mm 5104,Spirinchus thaleichthys,30,1,NA,20mm,405,2000-05-04,2000-05-04 15:41:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,865.015139986,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,30,Juvenile
20mm 5104,Spirinchus thaleichthys,33,2,NA,20mm,405,2000-05-04,2000-05-04 15:41:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,865.015139986,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,33,Juvenile
20mm 5104,Spirinchus thaleichthys,34,1,NA,20mm,405,2000-05-04,2000-05-04 15:41:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,865.015139986,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,34,Juvenile
20mm 5104,Spirinchus thaleichthys,45,1,NA,20mm,405,2000-05-04,2000-05-04 15:41:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,865.015139986,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,45,Juvenile
20mm 5104,Spirinchus thaleichthys,103,1,NA,20mm,405,2000-05-04,2000-05-04 15:41:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,865.015139986,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,103,Sub-Adult
20mm 5105,Spirinchus thaleichthys,19,1,NA,20mm,405,2000-05-04,2000-05-04 15:54:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,789.112344466,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,19,Juvenile
20mm 5105,Spirinchus thaleichthys,22,1,NA,20mm,405,2000-05-04,2000-05-04 15:54:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,789.112344466,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,22,Juvenile
20mm 5105,Spirinchus thaleichthys,23,3,NA,20mm,405,2000-05-04,2000-05-04 15:54:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,789.112344466,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,23,Juvenile
20mm 5105,Spirinchus thaleichthys,25,2,NA,20mm,405,2000-05-04,2000-05-04 15:54:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,789.112344466,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,25,Juvenile
20mm 5105,Spirinchus thaleichthys,27,2,NA,20mm,405,2000-05-04,2000-05-04 15:54:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,789.112344466,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,27,Juvenile
20mm 5105,Spirinchus thaleichthys,30,2,NA,20mm,405,2000-05-04,2000-05-04 15:54:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,789.112344466,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,30,Juvenile
20mm 5105,Spirinchus thaleichthys,33,1,NA,20mm,405,2000-05-04,2000-05-04 15:54:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,789.112344466,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,33,Juvenile
20mm 5106,Spirinchus thaleichthys,20,1,NA,20mm,405,2000-05-04,2000-05-04 16:06:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,758.514030022,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,20,Juvenile
20mm 5106,Spirinchus thaleichthys,24,1,NA,20mm,405,2000-05-04,2000-05-04 16:06:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,758.514030022,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,24,Juvenile
20mm 5106,Spirinchus thaleichthys,25,1,NA,20mm,405,2000-05-04,2000-05-04 16:06:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,758.514030022,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,25,Juvenile
20mm 5106,Spirinchus thaleichthys,26,1,NA,20mm,405,2000-05-04,2000-05-04 16:06:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,758.514030022,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,26,Juvenile
20mm 5106,Spirinchus thaleichthys,27,1,NA,20mm,405,2000-05-04,2000-05-04 16:06:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,758.514030022,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,27,Juvenile
20mm 5106,Spirinchus thaleichthys,28,1,NA,20mm,405,2000-05-04,2000-05-04 16:06:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,758.514030022,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,28,Juvenile
20mm 5106,Spirinchus thaleichthys,30,2,NA,20mm,405,2000-05-04,2000-05-04 16:06:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,758.514030022,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,30,Juvenile
20mm 5106,Spirinchus thaleichthys,33,2,NA,20mm,405,2000-05-04,2000-05-04 16:06:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,758.514030022,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,33,Juvenile
20mm 5106,Spirinchus thaleichthys,35,1,NA,20mm,405,2000-05-04,2000-05-04 16:06:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,758.514030022,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,35,Juvenile
20mm 5106,Spirinchus thaleichthys,36,1,NA,20mm,405,2000-05-04,2000-05-04 16:06:00,4,6.7056000000000004,20mm net,Flood,5.024709373478364,18,NA,NA,11,NA,NA,758.514030022,"c(574875.556783951, 4210587.44974504)",San Pablo Bay and Carquinez Strait,2000-05-04,2000,5,May,2000,2000,36,Juvenile
20mm 5107,Spirinchus thaleichthys,14,3.7600000000000002,NA,20mm,411,2000-05-04,2000-05-04 12:00:00,4,9.144,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,791.405241414,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,14,Larvae
20mm 5107,Spirinchus thaleichthys,15,1.8800000000000001,NA,20mm,411,2000-05-04,2000-05-04 12:00:00,4,9.144,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,791.405241414,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,15,Larvae
20mm 5107,Spirinchus thaleichthys,16,5.64,NA,20mm,411,2000-05-04,2000-05-04 12:00:00,4,9.144,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,791.405241414,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,16,Juvenile
20mm 5107,Spirinchus thaleichthys,17,5.64,NA,20mm,411,2000-05-04,2000-05-04 12:00:00,4,9.144,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,791.405241414,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,17,Juvenile
20mm 5107,Spirinchus thaleichthys,18,5.64,NA,20mm,411,2000-05-04,2000-05-04 12:00:00,4,9.144,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,791.405241414,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,18,Juvenile
20mm 5107,Spirinchus thaleichthys,19,1.8800000000000001,NA,20mm,411,2000-05-04,2000-05-04 12:00:00,4,9.144,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,791.405241414,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,19,Juvenile
20mm 5107,Spirinchus thaleichthys,20,20.68,NA,20mm,411,2000-05-04,2000-05-04 12:00:00,4,9.144,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,791.405241414,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,20,Juvenile
20mm 5107,Spirinchus thaleichthys,21,5.64,NA,20mm,411,2000-05-04,2000-05-04 12:00:00,4,9.144,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,791.405241414,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,21,Juvenile
20mm 5107,Spirinchus thaleichthys,22,1.8800000000000001,NA,20mm,411,2000-05-04,2000-05-04 12:00:00,4,9.144,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,791.405241414,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,22,Juvenile
20mm 5107,Spirinchus thaleichthys,23,9.4,NA,20mm,411,2000-05-04,2000-05-04 12:00:00,4,9.144,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,791.405241414,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,23,Juvenile
20mm 5107,Spirinchus thaleichthys,24,3.7600000000000002,NA,20mm,411,2000-05-04,2000-05-04 12:00:00,4,9.144,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,791.405241414,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,24,Juvenile
20mm 5107,Spirinchus thaleichthys,25,13.160000000000002,NA,20mm,411,2000-05-04,2000-05-04 12:00:00,4,9.144,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,791.405241414,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,25,Juvenile
20mm 5107,Spirinchus thaleichthys,26,9.4,NA,20mm,411,2000-05-04,2000-05-04 12:00:00,4,9.144,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,791.405241414,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,26,Juvenile
20mm 5107,Spirinchus thaleichthys,27,3.7600000000000002,NA,20mm,411,2000-05-04,2000-05-04 12:00:00,4,9.144,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,791.405241414,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,27,Juvenile
20mm 5107,Spirinchus thaleichthys,28,1.8800000000000001,NA,20mm,411,2000-05-04,2000-05-04 12:00:00,4,9.144,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,791.405241414,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,28,Juvenile
20mm 5108,Spirinchus thaleichthys,17,2.12,NA,20mm,411,2000-05-04,2000-05-04 12:13:00,4,9.4488,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,826.9846768140001,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,17,Juvenile
20mm 5108,Spirinchus thaleichthys,18,2.12,NA,20mm,411,2000-05-04,2000-05-04 12:13:00,4,9.4488,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,826.9846768140001,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,18,Juvenile
20mm 5108,Spirinchus thaleichthys,19,2.12,NA,20mm,411,2000-05-04,2000-05-04 12:13:00,4,9.4488,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,826.9846768140001,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,19,Juvenile
20mm 5108,Spirinchus thaleichthys,20,6.359999999999999,NA,20mm,411,2000-05-04,2000-05-04 12:13:00,4,9.4488,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,826.9846768140001,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,20,Juvenile
20mm 5108,Spirinchus thaleichthys,21,8.48,NA,20mm,411,2000-05-04,2000-05-04 12:13:00,4,9.4488,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,826.9846768140001,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,21,Juvenile
20mm 5108,Spirinchus thaleichthys,22,10.600000000000001,NA,20mm,411,2000-05-04,2000-05-04 12:13:00,4,9.4488,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,826.9846768140001,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,22,Juvenile
20mm 5108,Spirinchus thaleichthys,23,8.48,NA,20mm,411,2000-05-04,2000-05-04 12:13:00,4,9.4488,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,826.9846768140001,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,23,Juvenile
20mm 5108,Spirinchus thaleichthys,24,14.840000000000002,NA,20mm,411,2000-05-04,2000-05-04 12:13:00,4,9.4488,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,826.9846768140001,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,24,Juvenile
20mm 5108,Spirinchus thaleichthys,25,25.439999999999998,NA,20mm,411,2000-05-04,2000-05-04 12:13:00,4,9.4488,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,826.9846768140001,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,25,Juvenile
20mm 5108,Spirinchus thaleichthys,26,6.359999999999999,NA,20mm,411,2000-05-04,2000-05-04 12:13:00,4,9.4488,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,826.9846768140001,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,26,Juvenile
20mm 5108,Spirinchus thaleichthys,27,8.48,NA,20mm,411,2000-05-04,2000-05-04 12:13:00,4,9.4488,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,826.9846768140001,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,27,Juvenile
20mm 5108,Spirinchus thaleichthys,29,4.24,NA,20mm,411,2000-05-04,2000-05-04 12:13:00,4,9.4488,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,826.9846768140001,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,29,Juvenile
20mm 5108,Spirinchus thaleichthys,30,6.359999999999999,NA,20mm,411,2000-05-04,2000-05-04 12:13:00,4,9.4488,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,826.9846768140001,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,30,Juvenile
20mm 5109,Spirinchus thaleichthys,15,2.6,NA,20mm,411,2000-05-04,2000-05-04 12:26:00,4,8.5344,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,852.167010536,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,15,Larvae
20mm 5109,Spirinchus thaleichthys,16,2.6,NA,20mm,411,2000-05-04,2000-05-04 12:26:00,4,8.5344,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,852.167010536,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,16,Juvenile
20mm 5109,Spirinchus thaleichthys,17,1.3,NA,20mm,411,2000-05-04,2000-05-04 12:26:00,4,8.5344,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,852.167010536,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,17,Juvenile
20mm 5109,Spirinchus thaleichthys,19,3.9,NA,20mm,411,2000-05-04,2000-05-04 12:26:00,4,8.5344,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,852.167010536,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,19,Juvenile
20mm 5109,Spirinchus thaleichthys,20,11.7,NA,20mm,411,2000-05-04,2000-05-04 12:26:00,4,8.5344,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,852.167010536,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,20,Juvenile
20mm 5109,Spirinchus thaleichthys,21,1.3,NA,20mm,411,2000-05-04,2000-05-04 12:26:00,4,8.5344,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,852.167010536,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,21,Juvenile
20mm 5109,Spirinchus thaleichthys,22,7.8,NA,20mm,411,2000-05-04,2000-05-04 12:26:00,4,8.5344,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,852.167010536,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,22,Juvenile
20mm 5109,Spirinchus thaleichthys,23,3.9,NA,20mm,411,2000-05-04,2000-05-04 12:26:00,4,8.5344,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,852.167010536,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,23,Juvenile
20mm 5109,Spirinchus thaleichthys,24,13,NA,20mm,411,2000-05-04,2000-05-04 12:26:00,4,8.5344,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,852.167010536,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,24,Juvenile
20mm 5109,Spirinchus thaleichthys,25,6.5,NA,20mm,411,2000-05-04,2000-05-04 12:26:00,4,8.5344,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,852.167010536,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,25,Juvenile
20mm 5109,Spirinchus thaleichthys,26,1.3,NA,20mm,411,2000-05-04,2000-05-04 12:26:00,4,8.5344,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,852.167010536,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,26,Juvenile
20mm 5109,Spirinchus thaleichthys,27,3.9,NA,20mm,411,2000-05-04,2000-05-04 12:26:00,4,8.5344,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,852.167010536,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,27,Juvenile
20mm 5109,Spirinchus thaleichthys,29,1.3,NA,20mm,411,2000-05-04,2000-05-04 12:26:00,4,8.5344,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,852.167010536,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,29,Juvenile
20mm 5109,Spirinchus thaleichthys,30,3.9,NA,20mm,411,2000-05-04,2000-05-04 12:26:00,4,8.5344,20mm net,Flood,0.6380229250510547,18,NA,NA,26,NA,NA,852.167010536,"c(581023.920517897, 4211789.77450991)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,30,Juvenile
20mm 5110,Spirinchus thaleichthys,14,9.96,NA,20mm,418,2000-05-04,2000-05-04 12:49:00,4,10.3632,20mm net,Flood,1.67983747972796,17.899999618530273,NA,NA,21,NA,NA,826.1940226940001,"c(579335.763548646, 4213690.4414416)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,14,Larvae
20mm 5110,Spirinchus thaleichthys,17,14.94,NA,20mm,418,2000-05-04,2000-05-04 12:49:00,4,10.3632,20mm net,Flood,1.67983747972796,17.899999618530273,NA,NA,21,NA,NA,826.1940226940001,"c(579335.763548646, 4213690.4414416)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,17,Juvenile
20mm 5110,Spirinchus thaleichthys,18,4.98,NA,20mm,418,2000-05-04,2000-05-04 12:49:00,4,10.3632,20mm net,Flood,1.67983747972796,17.899999618530273,NA,NA,21,NA,NA,826.1940226940001,"c(579335.763548646, 4213690.4414416)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,18,Juvenile
20mm 5110,Spirinchus thaleichthys,19,14.94,NA,20mm,418,2000-05-04,2000-05-04 12:49:00,4,10.3632,20mm net,Flood,1.67983747972796,17.899999618530273,NA,NA,21,NA,NA,826.1940226940001,"c(579335.763548646, 4213690.4414416)",Suisun and Honker Bays,2000-05-04,2000,5,May,2000,2000,19,Juvenile
